"Crear hora","Casa de apuestas","ID Padre","ID de usuario",Usuario,Tipo,"ID de transacción","Nombre de usuario del emisor",Moneda,Ingresos,Estado,Total,Comisión,Saldo,"Saldo actual",Billeteras,"Tipo de transacción","grupo causal",causal,"producto causal",Descripción,Nota,"Dirección IP"
"2024-03-06 13:35:06",pe.aciertala.com,782425139,784228805,Wuilmerchimu,"Player Retail",94655109546,Wuilmerchimushop,PEN,5,0.00,5,,0.47,5.47,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1979991 Voucher Canjeado",,181.66.157.39
"2024-03-06 14:41:41",pe.aciertala.com,782425139,784100114,juanlucar,"Player Retail",94657671651,juanlucarshop,PEN,8,0.00,8,,0.67,8.67,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1979997 Voucher Canjeado",,181.66.157.39
"2024-03-06 15:03:03",pe.aciertala.com,782425139,784248857,Luiz06,"Player Retail",94658434197,Luiz06shop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,132.251.2.133
"2024-03-06 15:18:32",pe.aciertala.com,782425139,784816388,jeanphs20,"Player Retail",94658988264,jeanphs20shop,PEN,10,0.00,10,,0.93,10.93,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,190.239.70.167
"2024-03-06 17:14:04",pe.aciertala.com,782425139,784017557,victorr10,"Player Retail",94662690198,victorr10shop,PEN,10,0.00,10,,0.78,10.78,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980012 Voucher Canjeado",,181.66.157.39
"2024-03-06 17:41:21",pe.aciertala.com,782425139,785270336,Irazabal111,"Player Online",94663363101,deleted_manager,PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",191.183.40.104
"2024-03-06 16:58:03",pe.aciertala.com,782425139,785117468,eder,"Player Retail",94662254565,edershop,PEN,80,0.00,80,,0.54,80.54,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,31.4.230.115
"2024-03-06 18:29:33",pe.aciertala.com,782425139,783939128,Gtudcjf,"Player Retail",94664323560,Gtudcjfshop,PEN,10,0.00,10,,0.78,10.78,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,38.199.5.45
"2024-03-06 18:54:03",pe.aciertala.com,782425139,785344119,Carlos1414,"Player Online",94664691069,deleted_manager,PEN,90,0.00,90,,0.3,90.3,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",191.183.40.104
"2024-03-07 03:30:59",pe.aciertala.com,782425139,784972625,juego,"Player Retail",94666905186,juegoshop,PEN,10,0.00,10,,0.16,10.16,SportBooks,Deposit,"Depósito - Retiro","Inswitch BCP PE - Deposit (1533)",Payments,Depósito,,179.6.138.195
"2024-03-07 08:52:13",pe.aciertala.com,782425139,784989542,segun43,"Player Retail",94673594679,segun43shop,PEN,20,0.00,20,,0.43,20.43,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980033 Voucher Canjeado",,190.237.255.64
"2024-03-06 19:47:41",pe.aciertala.com,782425139,784100114,juanlucar,"Player Retail",94665294981,juanlucarshop,PEN,20,0.00,20,,0.17,20.17,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980027 Voucher Canjeado",,181.66.157.39
"2024-03-06 21:46:05",pe.aciertala.com,782425139,785288321,Richigarra,"Player Online",94665963219,Richigarrashop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,181.176.118.221
"2024-03-07 13:31:16",pe.aciertala.com,783765596,783765608,CjInficrespo,Operador,94682276799,"Jefesoporte Aciertala Gestor",PEN,2000,0.00,2000,,2.37,2002.37,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",saldo,38.25.15.40
"2024-03-07 13:44:54",pe.aciertala.com,782425139,784228805,Wuilmerchimu,"Player Retail",94682826048,Wuilmerchimushop,PEN,7,0.00,7,,0.47,7.47,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980078 Voucher Canjeado",,181.66.157.39
"2024-03-07 12:20:15",pe.aciertala.com,782425139,785377002,Fernando123,"Player Online",94679577627,"Maria Vargas Gestor",PEN,50,0.00,50,,92.23,142.23,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al toque",38.25.15.40
"2024-03-07 12:37:01",pe.aciertala.com,782425139,783897944,rafa43,"Player Retail",94680181866,rafa43shop,PEN,40,0.00,40,,0.06,40.06,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980066 Voucher Canjeado",,179.6.168.145
"2024-03-07 14:29:48",pe.aciertala.com,783791003,783791009,CJAciertalaJazmines,Operador,94684576764,"Jefesoporte Aciertala Gestor",PEN,2000,0.00,2000,,15,2015,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",recarga,38.25.15.40
"2024-03-07 14:37:23",pe.aciertala.com,782425139,784989542,segun43,"Player Retail",94684860945,segun43shop,PEN,20,0.00,20,,0.43,20.43,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980084 Voucher Canjeado",,190.237.121.71
"2024-03-07 18:48:21",pe.aciertala.com,782425139,783009709,oswaldo18,"Player Retail",94692069204,oswaldo18shop,PEN,50,0.00,50,,4.04,54.04,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980111 Voucher Canjeado",,190.239.139.120
"2024-03-07 19:11:12",pe.aciertala.com,782425139,783890702,TOMAS25,"Player Online",94692387177,TOMAS25shop,PEN,51,0.00,51,,0.32,51.32,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,38.25.15.176
"2024-03-07 21:47:42",pe.aciertala.com,782425139,783690062,JOU1984,"Player Retail",94693486815,JOU1984shop,PEN,47,0.00,47,,0.55,47.55,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980120 Voucher Canjeado",,181.66.176.222
"2024-03-07 22:12:04",pe.aciertala.com,782425139,785394774,Joelgon,"Player Online",94693555812,"Atencion Sei Aciertala Gestor",PEN,140,0.00,140,,0,140,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",191.183.40.104
"2024-03-08 02:34:14",pe.aciertala.com,782425139,785117468,eder,"Player Retail",94694058327,edershop,PEN,10,0.00,10,,0.54,10.54,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,31.4.230.36
"2024-03-08 08:43:19",pe.aciertala.com,782425139,785285162,kike1234,"Player Online",94701071010,kike1234shop,PEN,50,0.00,50,,0.19,50.19,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980123 Voucher Canjeado",,132.251.0.140
"2024-03-08 10:47:48",pe.aciertala.com,782425139,784989542,segun43,"Player Retail",94704418875,segun43shop,PEN,30,0.00,30,,0.43,30.43,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980132 Voucher Canjeado",,190.239.70.33
"2024-03-08 15:00:50",pe.aciertala.com,782425139,785097086,AKIRA2014,"Player Online",94713211875,AKIRA2014shop,PEN,1000,0.00,1000,,0,1000,SportBooks,Deposit,"Depósito - Retiro","Alpcash Deposit (1033)",Payments,Deposito,,132.251.0.26
"2024-03-08 16:10:35",pe.aciertala.com,782425139,785366847,Kassandra,"Player Online",94715566773,deleted_manager,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.15.40
"2024-03-08 17:50:21",pe.aciertala.com,782425139,785117468,eder,"Player Retail",94718400039,edershop,PEN,40,0.00,40,,0.54,40.54,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,31.4.230.189
"2024-03-08 19:09:52",pe.aciertala.com,782425139,785264558,Jerry123,"Player Online",94719855498,Jerry123shop,PEN,30,0.00,30,,0,30,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,204.157.255.83
"2024-03-08 19:16:21",pe.aciertala.com,782425139,784128728,Kiza1617,"Player Retail",94719940731,Kiza1617shop,PEN,10,0.00,10,,0.03,10.03,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,181.66.139.227
"2024-03-09 05:15:38",pe.aciertala.com,782425139,785344119,Carlos1414,"Player Online",94723538577,"Atencion Sei Aciertala Gestor",PEN,22,0.00,22,,0.28,22.28,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",177.132.146.32
"2024-03-08 23:06:16",pe.aciertala.com,782425139,785401095,Jhosimar17,"Player Online",94721168430,Jhosimar17shop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Inswitch BCP PE - Deposit (1533)",Payments,Depósito,,179.6.5.46
"2024-03-09 08:36:17",pe.aciertala.com,782425139,785377002,Fernando123,"Player Online",94728744567,"Maria Vargas Gestor",PEN,50,0.00,50,,0.03,50.03,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al toque",38.25.15.40
"2024-03-09 10:01:03",pe.aciertala.com,782425139,784228805,Wuilmerchimu,"Player Retail",94731110130,Wuilmerchimushop,PEN,5,0.00,5,,0.47,5.47,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980291 Voucher Canjeado",,181.66.157.39
"2024-03-09 07:52:25",pe.aciertala.com,782425139,783939128,Gtudcjf,"Player Retail",94727557335,Gtudcjfshop,PEN,10,0.00,10,,0.78,10.78,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,132.157.130.98
"2024-03-09 08:01:19",pe.aciertala.com,782425139,785377002,Fernando123,"Player Online",94727788605,"Maria Vargas Gestor",PEN,50,0.00,50,,0.03,50.03,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al toque",38.25.15.40
"2024-03-09 09:06:42",pe.aciertala.com,782425139,783893465,arieso9,"Player Retail",94729554117,arieso9shop,PEN,10,0.00,10,,0.01,10.01,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980276 Voucher Canjeado",,179.6.168.145
"2024-03-09 11:27:15",pe.aciertala.com,782425139,784100114,juanlucar,"Player Retail",94733763183,juanlucarshop,PEN,5,0.00,5,,0.17,5.17,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980303 Voucher Canjeado",,181.66.157.39
"2024-03-09 13:10:11",pe.aciertala.com,782425139,783298768,ARTURO123,"Player Retail",94737782823,ARTURO123shop,PEN,7,0.00,7,,0,7,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980189 Voucher Canjeado",,168.205.135.81
"2024-03-09 15:48:01",pe.aciertala.com,782425139,783929330,jimmy22,"Player Retail",94744178526,jimmy22shop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980330 Voucher Canjeado",,132.191.1.143
"2024-03-09 15:50:32",pe.aciertala.com,782425139,784100114,juanlucar,"Player Retail",94744271595,juanlucarshop,PEN,10,0.00,10,,0.17,10.17,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980333 Voucher Canjeado",,181.66.157.39
"2024-03-09 16:47:03",pe.aciertala.com,782425139,785408067,jhondeere,"Player Online",94746245346,deleted_manager,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.15.40
"2024-03-09 16:39:30",pe.aciertala.com,782425139,785379759,Cabrera123,"Player Online",94746002508,Cabrera123shop,PEN,96,0.00,96,,0,96,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,204.157.255.83
"2024-03-09 15:54:42",pe.aciertala.com,782425139,785377002,Fernando123,"Player Online",94744421676,deleted_manager,PEN,50,0.00,50,,0.03,50.03,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",191.183.40.104
"2024-03-09 21:48:00",pe.aciertala.com,782425139,783897944,rafa43,"Player Retail",94750819374,rafa43shop,PEN,5,0.00,5,,0.09,5.09,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980402 Voucher Canjeado",,179.6.168.145
"2024-03-10 08:09:05",pe.aciertala.com,782425139,785193494,heydiv,"Player Online",94758404430,heydivshop,PEN,10,0.00,10,,0.01,10.01,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,179.6.85.39
"2024-03-09 19:47:48",pe.aciertala.com,782425139,783336838,gervassi30,"Player Retail",94750021995,gervassi30shop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980372 Voucher Canjeado",,38.25.16.242
"2024-03-09 20:02:12",pe.aciertala.com,782953777,782953801,CJ_MANCOCAPAC,Operador,94750155609,CJ_MANCOCAPACunknown,PEN,10,0.00,10,,319,329,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980381 Voucher Canjeado",,38.25.26.90
"2024-03-09 20:25:14",pe.aciertala.com,782425139,783891104,DENIS123,"Player Retail",94750353615,DENIS123shop,PEN,25,0.00,25,,0.17,25.17,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980387 Voucher Canjeado",,179.6.168.145
"2024-03-09 23:41:32",pe.aciertala.com,782425139,783270088,gelber123,"Player Retail",94751127465,gelber123shop,PEN,44,0.00,44,,0,44,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,181.176.124.183
"2024-03-09 22:45:41",pe.aciertala.com,782425139,785273870,johura,"Player Online",94750996983,"Atencion Sei Aciertala Gestor",PEN,5,0.00,5,,0.01,5.01,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",179.94.197.37
"2024-03-09 21:24:31",pe.aciertala.com,783791003,784023062,marcelovargas,"Player Retail",94750709652,marcelovargasshop,PEN,50,0.00,50,,0,50,SportBooks,Deposit,"Depósito - Retiro","Alpcash Deposit (1033)",Payments,Deposito,,190.237.24.42
"2024-03-09 21:31:13",pe.aciertala.com,782425139,783336838,gervassi30,"Player Retail",94750741542,gervassi30shop,PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980396 Voucher Canjeado",,38.25.16.242
"2024-03-09 20:38:34",pe.aciertala.com,782425139,783891056,ACUARIO123,"Player Retail",94750448739,ACUARIO123shop,PEN,5,0.00,5,,0.03,5.03,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980393 Voucher Canjeado",,38.253.140.216
"2024-03-10 11:46:30",pe.aciertala.com,782425139,785276927,Jhan099,"Player Online",94765260600,deleted_manager,PEN,3,0.00,3,,0,3,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.15.40
"2024-03-10 10:37:36",pe.aciertala.com,782425139,785264558,Jerry123,"Player Online",94763039343,Jerry123shop,PEN,50,0.00,50,,0,50,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,204.157.255.83
"2024-03-10 11:01:46",pe.aciertala.com,782425139,783048679,DOUGLASFC,"Player Retail",94763776383,DOUGLASFCshop,PEN,22,0.00,22,,0.3,22.3,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980426 Voucher Canjeado",,181.66.156.142
"2024-03-10 09:04:47",pe.aciertala.com,782425139,783891056,ACUARIO123,"Player Retail",94760185461,ACUARIO123shop,PEN,5,0.00,5,,5.06,10.06,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980414 Voucher Canjeado",,38.253.140.216
"2024-03-10 20:42:50",pe.aciertala.com,782425139,783588842,fredyal,"Player Retail",94779480192,fredyalshop,PEN,150,0.00,150,,0.88,150.88,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980483 Voucher Canjeado",,179.6.91.74
"2024-03-11 10:14:01",pe.aciertala.com,782425139,783895004,JOEL88,"Player Retail",94782170106,JOEL88shop,PEN,5,0.00,5,,0.54,5.54,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980558 Voucher Canjeado",,179.6.168.145
"2024-03-11 12:49:34",pe.aciertala.com,782425139,785377002,Fernando123,"Player Online",94782833199,deleted_manager,PEN,50,0.00,50,,0.48,50.48,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","recarga altoque",38.25.15.40
"2024-03-11 12:40:24",pe.aciertala.com,782425139,785377002,Fernando123,"Player Online",94782813900,"Maria Vargas Gestor",PEN,50,0.00,50,,0.48,50.48,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al toque",38.25.15.40
"2024-03-11 13:44:26",pe.aciertala.com,782425139,783203183,francis2201,"Player Retail",94783217175,deleted_manager,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",191.183.40.104
"2024-03-11 13:34:57",pe.aciertala.com,782425139,784228805,Wuilmerchimu,"Player Retail",94783102692,Wuilmerchimushop,PEN,5,0.00,5,,0.47,5.47,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980591 Voucher Canjeado",,181.66.157.39
"2024-03-11 13:20:18",pe.aciertala.com,782425139,784100114,juanlucar,"Player Retail",94782975279,juanlucarshop,PEN,10,0.00,10,,0.24,10.24,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980588 Voucher Canjeado",,181.66.157.39
"2024-03-11 15:57:06",pe.aciertala.com,782425139,784100114,juanlucar,"Player Retail",94787021076,juanlucarshop,PEN,10,0.00,10,,0.24,10.24,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980600 Voucher Canjeado",,181.66.157.39
"2024-03-11 17:18:06",pe.aciertala.com,782425139,783890399,Guille123,"Player Retail",94789779612,Guille123shop,PEN,10,0.00,10,,0.02,10.02,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980612 Voucher Canjeado",,179.7.89.160
"2024-03-11 17:26:58",pe.aciertala.com,782425139,784017557,victorr10,"Player Retail",94790068509,victorr10shop,PEN,10,0.00,10,,0.58,10.58,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980615 Voucher Canjeado",,181.66.157.39
"2024-03-11 17:45:05",pe.aciertala.com,782425139,783890399,Guille123,"Player Retail",94790646249,Guille123shop,PEN,10,0.00,10,,0.12,10.12,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980618 Voucher Canjeado",,179.7.89.160
"2024-03-12 09:44:55",pe.aciertala.com,783791003,784803854,dyland,"Player Retail",94796960136,deleted_manager,PEN,20,0.00,20,,0.89,20.89,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",179.94.195.40
"2024-03-12 10:30:41",pe.aciertala.com,782425139,784258178,oswaldochimu,"Player Retail",94797030933,oswaldochimushop,PEN,10,0.00,10,,0.82,10.82,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980657 Voucher Canjeado",,181.66.157.39
"2024-03-11 20:39:19",pe.aciertala.com,783791003,784023062,marcelovargas,"Player Retail",94794252036,marcelovargasshop,PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Alpcash Deposit (1033)",Payments,Deposito,,190.237.22.60
"2024-03-11 19:45:50",pe.aciertala.com,782425139,785377002,Fernando123,"Player Online",94793549487,"Carolina Parra Gestor",PEN,30,0.00,30,,2.99,32.99,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al toque",179.94.2.40
"2024-03-12 11:08:28",pe.aciertala.com,782425139,783895004,JOEL88,"Player Retail",94797252186,JOEL88shop,PEN,6,0.00,6,,0.54,6.54,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980663 Voucher Canjeado",,179.6.168.145
"2024-03-12 15:17:20",pe.aciertala.com,782425139,784373159,micky,"Player Retail",94800975708,mickyshop,PEN,20,0.00,20,,0.58,20.58,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980693 Voucher Canjeado",,38.25.31.16
"2024-03-12 15:36:31",pe.aciertala.com,782425139,783890399,Guille123,"Player Retail",94801681290,Guille123shop,PEN,10,0.00,10,,0.09,10.09,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980705 Voucher Canjeado",,179.6.168.129
"2024-03-12 14:45:33",pe.aciertala.com,782425139,783897944,rafa43,"Player Retail",94799857287,rafa43shop,PEN,5,0.00,5,,0.61,5.61,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980690 Voucher Canjeado",,179.6.168.145
"2024-03-12 14:29:31",pe.aciertala.com,782425139,784017557,victorr10,"Player Retail",94799317908,victorr10shop,PEN,15,0.00,15,,0.58,15.58,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980681 Voucher Canjeado",,181.66.157.39
"2024-03-12 16:26:05",pe.aciertala.com,782425139,785437233,Francoastodiaz,"Player Online",94803581694,Francoastodiazshop,PEN,80,0.00,80,,0,80,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980711 Voucher Canjeado",,132.191.2.189
"2024-03-13 14:45:14",pe.aciertala.com,782425139,784100114,juanlucar,"Player Retail",94816282926,juanlucarshop,PEN,20,0.00,20,,0.3,20.3,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980798 Voucher Canjeado",,181.66.157.39
"2024-03-13 13:43:07",pe.aciertala.com,782425139,784228805,Wuilmerchimu,"Player Retail",94814681370,Wuilmerchimushop,PEN,7,0.00,7,,0.47,7.47,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1980786 Voucher Canjeado",,181.66.157.39
